lap,sector,cp,player_index,time
6,1,4,3,1.2013
6,1,4,4,1.1514
6,1,4,5,1.1451
6,1,4,6,1.1499
6,1,4,7,1.1529
6,1,4,8,1.1567
6,1,4,9,1.1529
6,1,4,10,1.1655
6,1,4,11,1.1521
6,1,4,12,1.1254
6,1,4,13,1.1571
6,1,4,14,1.1739
6,1,4,15,1.1512
6,1,4,16,1.1614
6,1,5,0,1.18
6,1,5,1,1.1438
6,1,5,2,1.2008
6,1,5,3,1.2119
6,1,5,4,1.1769
6,1,5,5,1.1849
6,1,5,6,1.1864
6,1,5,7,1.1837
6,1,5,8,1.1886
6,1,5,9,1.1775
6,1,5,10,1.195
6,1,5,11,1.1815
6,1,5,12,1.1569
6,1,5,13,1.1943
6,1,5,14,1.2106
6,1,5,15,1.1834
6,1,5,16,1.1852
6,1,6,0,0.8318
6,1,6,1,0.8422
6,1,6,2,0.8442
6,1,6,3,0.8788
6,1,6,4,0.8422
6,1,6,5,0.8364
6,1,6,6,0.8401
6,1,6,7,0.8297
6,1,6,8,0.835
6,1,6,9,0.8316
6,1,6,10,0.835
6,1,6,11,0.8263
6,1,6,12,0.8223
6,1,6,13,0.8401
6,1,6,14,0.8669
6,1,6,15,0.8277
6,1,6,16,0.8302
6,1,7,0,0.8329
6,1,7,1,0.8891
6,1,7,2,0.7558
6,1,7,3,0.9006
6,1,7,4,0.7751
6,1,7,5,0.7156
6,1,7,6,0.7516
6,1,7,7,0.703
6,1,7,8,0.733
6,1,7,9,0.7691
6,1,7,10,0.7584
6,1,7,11,0.7089
6,1,7,12,0.8088
6,1,7,13,0.8225
6,1,7,14,0.9128
6,1,7,15,0.7599
6,1,7,16,0.7326
6,1,8,0,0.7026
6,1,8,1,0.7358
6,1,8,2,0.6434
6,1,8,3,0.9772
6,1,8,4,0.6956
6,1,8,5,0.6981
6,1,8,6,0.7038
6,1,8,7,0.6857
6,1,8,8,0.6433
6,1,8,9,0.7437
6,1,8,10,0.7734
6,1,8,11,0.6115
6,1,8,12,0.7293
6,1,8,13,0.716
6,1,8,14,0.8269
6,1,8,15,0.684
6,1,8,16,0.6492
6,1,9,0,1.1015
6,1,9,1,1.1773
6,1,9,2,0.9925
6,1,9,3,1.1392
6,1,9,4,1.0613
6,1,9,5,1.0949
6,1,9,6,1.1436
6,1,9,7,1.2116
6,1,9,8,1.0723
6,1,9,9,1.131
6,1,9,10,1.1184
6,1,9,11,1.1068
6,1,9,12,1.0903
6,1,9,13,1.0928
6,1,9,14,1.0497
6,1,9,15,1.067
6,1,9,16,1.1547
6,1,10,0,1.2524
6,1,10,1,1.1918
6,1,10,2,1.3723
6,1,10,3,1.2402
6,1,10,4,1.363
6,1,10,5,1.2579
6,1,10,6,1.2255
6,1,10,7,1.2268
6,1,10,8,1.3716
6,1,10,9,1.2275
6,1,10,10,1.2883
6,1,10,11,1.4747
6,1,10,12,1.2662
6,1,10,13,1.2433
6,1,10,14,1.2859
6,1,10,15,1.3262
6,1,10,16,1.2904
6,1,11,0,0.9308
6,1,11,1,0.9838
6,1,11,2,0.9437
6,1,11,3,0.9344
6,1,11,4,0.9041
6,1,11,5,0.9717
6,1,11,6,0.9779
6,1,11,7,0.8805
6,1,11,8,1.0028
6,1,11,9,0.9132
6,1,11,10,1.0174
6,1,11,11,0.9826
6,1,11,12,0.979
6,1,11,13,0.9541
6,1,11,14,0.9689
6,1,11,15,0.9182
6,1,11,16,1.0908
6,1,12,0,0.7755
6,1,12,1,0.7843
6,1,12,2,0.7451
6,1,12,3,0.777
6,1,12,4,0.7544
6,1,12,5,0.772
6,1,12,6,0.7848
6,1,12,7,0.7339
6,1,12,8,0.7659
6,1,12,9,0.7389
6,1,12,10,0.7639
6,1,12,11,0.747
6,1,12,12,0.7821
6,1,12,13,0.7552
6,1,12,14,0.778
6,1,12,15,0.7338
6,1,12,16,0.7831
6,1,13,0,0.9442
6,1,13,1,0.9208
6,1,13,2,0.9004
6,1,13,3,0.926
6,1,13,4,0.9087
6,1,13,5,0.9097
6,1,13,6,0.9381
6,1,13,7,0.8858
6,1,13,8,0.9186
6,1,13,9,0.886
6,1,13,10,0.8962
6,1,13,11,0.8934
6,1,13,12,0.9418
6,1,13,13,0.917
6,1,13,14,0.9247
6,1,13,15,0.8698
6,1,13,16,0.9236
6,1,14,0,1.7922
6,1,14,1,1.7475
6,1,14,2,1.7421
6,1,14,3,1.7624
6,1,14,4,1.7205
6,1,14,5,1.7409
6,1,14,6,1.7565
6,1,14,7,1.7007
6,1,14,8,1.7465
6,1,14,9,1.6928
6,1,14,10,1.7159
6,1,14,11,1.6979
6,1,14,12,1.7549
6,1,14,13,1.7298
6,1,14,14,1.7683
6,1,14,15,1.6883
6,1,14,16,1.7482
6,1,15,0,1.8224
6,1,15,1,1.7366
6,1,15,2,1.7321
6,1,15,3,1.7873
6,1,15,4,1.7386
6,1,15,5,1.6995
6,1,15,6,1.7566
6,1,15,7,1.7401
6,1,15,8,1.7217
6,1,15,9,1.7606
6,1,15,10,1.7646
6,1,15,11,1.6401
6,1,15,12,1.7629
6,1,15,13,1.7183
6,1,15,14,1.8692
6,1,15,15,1.6954
6,1,15,16,1.7863
6,1,16,0,0.7608
6,1,16,1,0.616
6,1,16,2,0.6096
6,1,16,3,0.5874
6,1,16,4,0.5886
6,1,16,5,0.5696
6,1,16,6,0.6075
6,1,16,7,0.631
6,1,16,8,0.5919
6,1,16,9,0.6291
6,1,16,10,0.6166
6,1,16,11,0.5999
6,1,16,12,0.5916
6,1,16,13,0.6316
6,1,16,14,0.6045
6,1,16,15,0.603
6,1,16,16,0.6554
6,1,17,0,0.6781
6,1,17,1,0.5611
6,1,17,2,0.5724
6,1,17,3,0.5847
6,1,17,4,0.5603
6,1,17,5,0.5743
6,1,17,6,0.6007
6,1,17,7,0.5998
6,1,17,8,0.587
6,1,17,9,0.5751
6,1,17,10,0.5708
6,1,17,11,0.6507
6,1,17,12,0.5829
6,1,17,13,0.5864
6,1,17,14,0.5587
6,1,17,15,0.5672
6,1,17,16,0.6253
6,1,18,0,1.6255
6,1,18,1,1.5837
6,1,18,2,1.5738
6,1,18,3,1.6188
6,1,18,4,1.5556
6,1,18,5,1.5886
6,1,18,6,1.5812
6,1,18,7,1.55
6,1,18,8,1.5856
6,1,18,9,1.5511
6,1,18,10,1.5742
6,1,18,11,1.6223
6,1,18,12,1.6406
6,1,18,13,1.5621
6,1,18,14,1.5128
6,1,18,15,1.5456
6,1,18,16,1.6333
6,2,19,0,1.4032
6,2,19,1,1.3853
6,2,19,2,1.3742
6,2,19,3,1.402
6,2,19,4,1.3556
6,2,19,5,1.4493
6,2,19,6,1.3711
6,2,19,7,1.3549
6,2,19,8,1.478
6,2,19,9,1.3557
6,2,19,10,1.3568
6,2,19,11,1.3741
6,2,19,12,1.3925
6,2,19,13,1.3617
6,2,19,14,1.3443
6,2,19,15,1.3393
6,2,19,16,1.4027
6,2,20,0,1.4679
6,2,20,1,1.4592
6,2,20,2,1.4552
6,2,20,3,1.4783
6,2,20,4,1.4376
6,2,20,5,1.5088
6,2,20,6,1.4635
6,2,20,7,1.4415
6,2,20,8,1.5199
6,2,20,9,1.4386
6,2,20,10,1.4634
6,2,20,11,1.4332
6,2,20,12,1.4539
6,2,20,13,1.4421
6,2,20,14,1.4346
6,2,20,15,1.4262
6,2,20,16,1.4826
6,2,21,0,0.6425
6,2,21,1,0.6425
6,2,21,2,0.6404
6,2,21,3,0.6613
6,2,21,4,0.6375
6,2,21,5,0.6395
6,2,21,6,0.6099
6,2,21,7,0.6336
6,2,21,8,0.6785
6,2,21,9,0.6437
6,2,21,10,0.702
6,2,21,11,0.6861
6,2,21,12,0.6335
6,2,21,13,0.6379
6,2,21,14,0.6825
6,2,21,15,0.6558
6,2,21,16,0.6281
6,2,22,0,0.6949
6,2,22,1,0.7003
6,2,22,2,0.6971
6,2,22,3,0.7272
6,2,22,4,0.7075
6,2,22,5,0.718
6,2,22,6,1.1273
6,2,22,7,0.7023
6,2,22,8,0.7532
6,2,22,9,0.7047
6,2,22,10,0.7537
6,2,22,11,0.7508
6,2,22,12,0.7042
6,2,22,13,0.721
6,2,22,14,0.7498
6,2,22,15,0.7266
6,2,22,16,0.7728
6,2,23,0,1.104
6,2,23,1,1.0781
6,2,23,2,1.072
6,2,23,3,1.0848
6,2,23,4,1.0872
6,2,23,5,1.1268
6,2,23,6,8.6628
6,2,23,7,1.0751
6,2,23,8,1.1263
6,2,23,9,1.0765
6,2,23,10,1.1105
6,2,23,11,1.116
6,2,23,12,1.0878
6,2,23,13,1.1108
6,2,23,14,1.1057
6,2,23,15,1.0917
6,2,23,16,1.157
6,2,24,0,1.2059
6,2,24,1,1.3363
6,2,24,2,1.168
6,2,24,3,1.2038
6,2,24,4,1.2502
6,2,24,5,1.2144
6,2,24,6,1.8721
6,2,24,7,1.1717
6,2,24,8,1.2231
6,2,24,9,1.1765
6,2,24,10,1.205
6,2,24,11,1.2003
6,2,24,12,1.1991
6,2,24,13,1.2513
6,2,24,14,1.2072
6,2,24,15,1.1885
6,2,24,16,1.2092
6,2,25,0,1.1128
6,2,25,1,1.1893
6,2,25,2,1.0608
6,2,25,3,1.0949
6,2,25,4,1.1368
6,2,25,5,1.1012
6,2,25,6,1.4878
6,2,25,7,1.0718
6,2,25,8,1.112
6,2,25,9,1.0724
6,2,25,10,1.106
6,2,25,11,1.0875
6,2,25,12,1.0912
6,2,25,13,1.1228
6,2,25,14,1.1163
6,2,25,15,1.0888
6,2,25,16,1.1005
6,2,26,0,1.2683
6,2,26,1,1.3271
6,2,26,2,1.2114
6,2,26,3,1.2625
6,2,26,4,1.2793
6,2,26,5,1.2626
6,2,26,6,1.5671
6,2,26,7,1.2299
6,2,26,8,1.2667
6,2,26,9,1.2335
6,2,26,10,1.2547
6,2,26,11,1.2464
6,2,26,12,1.2315
6,2,26,13,1.2819
6,2,26,14,1.2702
6,2,26,15,1.2417
6,2,26,16,1.261
6,2,27,0,1.3783
6,2,27,1,1.4209
6,2,27,2,1.3069
6,2,27,3,1.3775
6,2,27,4,1.3851
6,2,27,5,1.3699
6,2,27,6,1.6072
6,2,27,7,1.3414
6,2,27,8,1.3737
6,2,27,9,1.3445
6,2,27,10,1.3621
6,2,27,11,1.3465
6,2,27,12,1.3419
6,2,27,13,1.3864
6,2,27,14,1.3836
6,2,27,15,1.3484
6,2,27,16,1.3684
6,2,28,0,1.03
6,2,28,1,1.0548
6,2,28,2,0.9777
6,2,28,3,1.0308
6,2,28,4,1.0373
6,2,28,5,1.0204
6,2,28,6,1.1573
6,2,28,7,1.0045
6,2,28,8,1.0214
6,2,28,9,1.0131
6,2,28,10,1.0096
6,2,28,11,0.996
6,2,28,12,1.0028
6,2,28,13,1.0304
6,2,28,14,1.0341
6,2,28,15,1.0106
6,2,28,16,1.0195
6,2,29,0,0.5124
6,2,29,1,0.5262
6,2,29,2,0.4308
6,2,29,3,0.4564
6,2,29,4,0.47
6,2,29,5,0.426
6,2,29,6,0.4495
6,2,29,7,0.479
6,2,29,8,0.4078
6,2,29,9,0.4722
6,2,29,10,0.4616
6,2,29,11,0.424
6,2,29,12,0.4493
6,2,29,13,0.4519
6,2,29,14,0.4687
6,2,29,15,0.4831
6,2,29,16,0.4122
6,2,30,0,0.7565
6,2,30,1,0.773
6,2,30,2,0.6226
6,2,30,3,0.6189
6,2,30,4,0.6966
6,2,30,5,0.6357
6,2,30,6,0.5779
6,2,30,7,0.6826
6,2,30,8,0.5394
6,2,30,9,0.6527
6,2,30,10,0.6588
6,2,30,11,0.6311
6,2,30,12,0.6523
6,2,30,13,0.6716
6,2,30,14,0.6953
6,2,30,15,0.7166
6,2,30,16,0.6252
6,2,31,0,0.7301
6,2,31,1,0.6916
6,2,31,2,0.7211
6,2,31,3,0.6711
6,2,31,4,0.6816
6,2,31,5,0.7363
6,2,31,6,0.708
6,2,31,7,0.7001
6,2,31,8,0.6635
6,2,31,9,0.6838
6,2,31,10,0.7356
6,2,31,11,0.7073
6,2,31,12,0.7227
6,2,31,13,0.6724
6,2,31,14,0.7014
6,2,31,15,0.678
6,2,31,16,0.714
6,2,32,0,1.0744
6,2,32,1,1.0051
6,2,32,2,1.0843
6,2,32,3,1.0193
6,2,32,4,0.9988
6,2,32,5,1.0586
6,2,32,6,1.3693
6,2,32,7,1.004
6,2,32,8,1.1501
6,2,32,9,0.9974
6,2,32,10,1.103
6,2,32,11,1.0932
6,2,32,12,1.2153
6,2,32,13,0.9683
6,2,32,14,1.0351
6,2,32,15,1.033
6,2,32,16,1.1132
6,2,33,0,2.2426
6,2,33,1,2.2065
6,2,33,2,2.3025
6,2,33,3,2.2118
6,2,33,4,2.219
6,2,33,5,2.2301
6,2,33,6,2.5465
6,2,33,7,2.2317
6,2,33,8,2.308
6,2,33,9,2.1824
6,2,33,10,2.2608
6,2,33,11,2.2682
6,2,33,12,2.3261
6,2,33,13,2.163
6,2,33,14,2.2838
6,2,33,15,2.2104
6,2,33,16,2.3192
6,3,34,0,1.8606
6,3,34,1,1.8509
6,3,34,2,1.89
6,3,34,3,1.8683
6,3,34,4,1.896
6,3,34,5,1.8552
6,3,34,6,2.0002
6,3,34,7,1.8609
6,3,34,8,1.8956
6,3,34,9,1.8314
6,3,34,10,1.8598
6,3,34,11,1.8539
6,3,34,12,1.8841
6,3,34,13,1.8298
6,3,34,14,1.9033
6,3,34,15,1.8329
6,3,34,16,1.8991
6,3,35,0,1.1014
6,3,35,1,1.0982
6,3,35,2,1.1162
6,3,35,3,1.1199
6,3,35,4,1.1228
6,3,35,5,1.1048
6,3,35,6,1.1651
6,3,35,7,1.108
6,3,35,8,1.1226
6,3,35,9,1.0949
6,3,35,10,1.1026
6,3,35,11,1.0919
6,3,35,12,1.1056
6,3,35,13,1.0933
6,3,35,14,1.1349
6,3,35,15,1.0915
6,3,35,16,1.1241
6,3,36,0,1.3964
6,3,36,1,1.3966
6,3,36,2,1.414
6,3,36,3,1.4346
6,3,36,4,1.4283
6,3,36,5,1.4107
6,3,36,6,1.4703
6,3,36,7,1.414
6,3,36,8,1.4286
6,3,36,9,1.4006
6,3,36,10,1.4048
6,3,36,11,1.4067
6,3,36,12,1.3965
6,3,36,13,1.3978
6,3,36,14,1.4501
6,3,36,15,1.394
6,3,36,16,1.4303
6,3,37,0,0.8605
6,3,37,1,0.8856
6,3,37,2,0.8739
6,3,37,3,0.8868
6,3,37,4,0.8879
6,3,37,5,0.8718
6,3,37,6,0.9021
6,3,37,7,0.8762
6,3,37,8,0.884
6,3,37,9,0.868
6,3,37,10,0.9021
6,3,37,11,0.9586
6,3,37,12,0.8716
6,3,37,13,0.8699
6,3,37,14,0.8946
6,3,37,15,0.867
6,3,37,16,0.8875
6,3,38,0,0.4691
6,3,38,1,0.5122
6,3,38,2,0.4969
6,3,38,3,0.4816
6,3,38,4,0.4812
6,3,38,5,0.4505
6,3,38,6,0.4781
6,3,38,7,0.4349
6,3,38,8,0.5077
6,3,38,9,0.4714
6,3,38,10,0.5241
6,3,38,11,0.5376
6,3,38,12,0.5031
6,3,38,13,0.4492
6,3,38,14,0.4972
6,3,38,15,0.4744
6,3,38,16,0.4774
6,3,39,0,0.337
6,3,39,1,0.3557
6,3,39,2,0.3735
6,3,39,3,0.3473
6,3,39,4,0.3339
6,3,39,5,0.3174
6,3,39,6,0.3286
6,3,39,7,0.317
6,3,39,8,0.3618
6,3,39,9,0.3362
6,3,39,10,0.3665
6,3,39,11,0.3735
6,3,39,12,0.3447
6,3,39,13,0.3144
6,3,39,14,0.3625
6,3,39,15,0.3352
6,3,39,16,0.3412
6,3,40,0,1.1785
6,3,40,1,1.1902
6,3,40,2,1.2498
6,3,40,3,1.1248
6,3,40,4,1.1467
6,3,40,5,1.1235
6,3,40,6,1.1675
6,3,40,7,1.208
6,3,40,8,1.1907
6,3,40,9,1.1281
6,3,40,10,1.198
6,3,40,11,1.1768
6,3,40,12,1.172
6,3,40,13,1.2009
6,3,40,14,1.1635
6,3,40,15,1.1684
6,3,40,16,1.1404
6,3,41,0,0.8027
6,3,41,1,0.7626
6,3,41,2,0.796
6,3,41,3,0.7454
6,3,41,4,0.7401
6,3,41,5,0.7368
6,3,41,6,0.7514
6,3,41,7,0.7771
6,3,41,8,0.7679
6,3,41,9,0.7439
6,3,41,10,0.7608
6,3,41,11,0.7689
6,3,41,12,0.7418
6,3,41,13,0.9233
6,3,41,14,0.7639
6,3,41,15,0.7592
6,3,41,16,0.8453
6,3,42,0,1.0732
6,3,42,1,1.0143
6,3,42,2,1.0642
6,3,42,3,0.9927
6,3,42,4,0.9948
6,3,42,5,0.9775
6,3,42,6,0.9954
6,3,42,7,1.0277
6,3,42,8,1.0266
6,3,42,9,0.9857
6,3,42,10,1.0089
6,3,42,11,1.0152
6,3,42,12,0.9951
6,3,42,13,1.2209
6,3,42,14,1.0151
6,3,42,15,1.0008
6,3,42,16,1.1015
6,3,43,0,1.1094
6,3,43,1,1.0288
6,3,43,2,1.0662
6,3,43,3,1.0133
6,3,43,4,1.014
6,3,43,5,0.9927
6,3,43,6,1.015
6,3,43,7,1.0403
6,3,43,8,1.0401
6,3,43,9,1.0053
6,3,43,10,1.0247
6,3,43,11,1.0181
6,3,43,12,1.0149
6,3,43,13,1.176
6,3,43,14,1.0361
6,3,43,15,1.0116
6,3,43,16,1.0939
6,3,44,0,1.2489
6,3,44,1,1.1916
6,3,44,2,1.2234
6,3,44,3,1.1826
6,3,44,4,1.1786
6,3,44,5,1.1504
6,3,44,6,1.1782
6,3,44,7,1.204
6,3,44,8,1.2037
6,3,44,9,1.1693
6,3,44,10,1.1836
6,3,44,11,1.1818
6,3,44,12,1.1786
6,3,44,13,1.3277
6,3,44,14,1.2057
6,3,44,15,1.1709
6,3,44,16,1.2547
6,3,45,0,0.8951
6,3,45,1,0.8823
6,3,45,2,0.9026
6,3,45,3,0.8813
6,3,45,4,0.8741
6,3,45,5,0.8498
6,3,45,6,0.8752
6,3,45,7,0.8912
6,3,45,8,0.8914
6,3,45,9,0.8683
6,3,45,10,0.8707
6,3,45,11,0.8817
6,3,45,12,0.8743
6,3,45,13,0.9678
6,3,45,14,0.8966
6,3,45,15,0.8628
6,3,45,16,0.9139
6,3,46,0,0.9846
6,3,46,1,0.9584
6,3,46,2,0.9797
6,3,46,3,0.961
6,3,46,4,0.9491
6,3,46,5,0.9204
6,3,46,6,0.9509
6,3,46,7,0.9669
6,3,46,8,0.9673
6,3,46,9,0.9447
6,3,46,10,0.948
6,3,46,11,0.9628
6,3,46,12,0.9467
6,3,46,13,1.0398
6,3,46,14,0.9761
6,3,46,15,0.9384
6,3,46,16,0.977
6,3,47,0,0.8069
6,3,47,1,0.7539
6,3,47,2,0.7742
6,3,47,3,0.7623
6,3,47,4,0.7922
6,3,47,5,0.7235
6,3,47,6,0.7546
6,3,47,7,0.7622
6,3,47,8,0.7654
6,3,47,9,0.7517
6,3,47,10,0.7497
6,3,47,11,0.8242
6,3,47,12,0.7463
6,3,47,13,0.8131
6,3,47,14,0.7744
6,3,47,15,0.7496
6,3,47,16,0.7679
6,3,48,0,0.7081
6,3,48,1,0.6613
6,3,48,2,0.6963
6,3,48,3,0.7084
6,3,48,4,0.7426
6,3,48,5,0.6601
6,3,48,6,0.6413
6,3,48,7,0.6438
6,3,48,8,0.6335
6,3,48,9,0.7068
6,3,48,10,0.641
6,3,48,11,0.7926
6,3,48,12,0.662
6,3,48,13,0.7237
6,3,48,14,0.6899
6,3,48,15,0.6825
6,3,48,16,0.645
6,3,49,0,0.8046
6,3,49,1,0.7936
6,3,49,2,0.8229
6,3,49,3,0.832
6,3,49,4,0.841
6,3,49,5,0.7832
6,3,49,6,0.739
6,3,49,7,0.7581
6,3,49,8,0.716
6,3,49,9,0.8198
6,3,49,10,0.7066
6,3,49,11,0.8487
6,3,49,12,0.7662
6,3,49,13,0.8109
6,3,49,14,0.8028
6,3,49,15,0.7731
6,3,49,16,0.7363
6,3,50,0,0.8496
6,3,50,1,0.8215
6,3,50,2,0.848
6,3,50,3,0.753
6,3,50,4,0.7532
6,3,50,5,0.8083
6,3,50,6,0.7925
6,3,50,7,0.7676
6,3,50,8,0.7207
6,3,50,9,0.8171
6,3,50,10,0.6713
6,3,50,11,0.8325
6,3,50,12,0.7203
6,3,50,13,0.8466
6,3,50,14,0.7859
6,3,50,15,0.8134
6,3,50,16,0.7505
6,3,51,0,0.8976
6,3,51,1,0.8144
6,3,51,2,0.8248
6,3,51,3,0.6828
6,3,51,4,0.668
6,3,51,5,0.8675
6,3,51,6,0.7123
6,3,51,7,0.6377
6,3,51,8,0.7615
6,3,51,9,0.7441
6,3,51,10,0.7672
6,3,51,11,0.8079
6,3,51,12,0.7543
6,3,51,13,0.811
6,3,51,14,0.6831
6,3,51,15,0.8627
6,3,51,16,0.7981
6,3,52,0,0.4743
6,3,52,1,0.6998
6,3,52,2,0.335
6,3,52,3,0.3152
6,3,52,4,0.2945
6,3,52,5,0.7336
6,3,52,6,0.3245
6,3,52,7,0.2868
6,3,52,8,0.3439
6,3,52,9,0.3084
6,3,52,10,0.478
6,3,52,11,0.3751
6,3,52,12,0.4799
6,3,52,13,0.3037
6,3,52,14,0.3347
6,3,52,15,0.3041
6,3,52,16,0.3317
6,3,53,0,0.9966
6,3,53,1,1.3855
6,3,53,2,0.7256
6,3,53,3,0.6857
6,3,53,4,0.661
6,3,53,5,1.381
6,3,53,6,0.7024
6,3,53,7,0.6711
6,3,53,8,0.689
6,3,53,9,0.6982
6,3,53,10,0.9398
6,3,53,11,0.8595
6,3,53,12,0.9254
6,3,53,13,0.699
6,3,53,14,0.7058
6,3,53,15,0.7066
6,3,53,16,0.6798
6,3,54,0,0.7199
6,3,54,1,0.9388
6,3,54,2,1.1815
6,3,54,3,0.5573
6,3,54,4,0.5472
6,3,54,5,0.8582
6,3,54,6,0.637
6,3,54,7,0.6156
6,3,54,8,0.7209
6,3,54,9,0.6119
6,3,54,10,0.8243
6,3,54,11,1.1927
6,3,54,12,0.813
6,3,54,13,0.5951
6,3,54,14,0.6844
6,3,54,15,0.5951
6,3,54,16,0.6753
6,3,55,0,1.1826
6,3,55,1,1.2247
6,3,55,2,1.3001
6,3,55,3,1.0824
6,3,55,4,1.0291
6,3,55,5,1.2649
6,3,55,6,1.0933
6,3,55,7,1.0922
6,3,55,8,1.1372
6,3,55,9,1.0384
6,3,55,10,1.2759
6,3,55,11,1.315
6,3,55,12,1.2101
6,3,55,13,1.0127
6,3,55,14,1.0327
6,3,55,15,1.0013
6,3,55,16,1.2558
6,3,56,0,0.4113
6,3,56,1,0.4177
6,3,56,2,0.4315
6,3,56,3,0.4175
6,3,56,4,0.3694
6,3,56,5,0.4247
6,3,56,6,0.3926
6,3,56,7,0.3851
6,3,56,8,0.3948
6,3,56,9,0.3715
6,3,56,10,0.4245
6,3,56,11,0.4222
6,3,56,12,0.4149
6,3,56,13,0.3683
6,3,56,14,0.3729
6,3,56,15,0.3642
6,3,56,16,0.4243
6,3,57,0,1.0046
6,3,57,1,1.018
6,3,57,2,1.033
6,3,57,3,1.2265
6,3,57,4,0.9019
6,3,57,5,1.0338
6,3,57,6,0.9531
6,3,57,7,0.9336
6,3,57,8,0.9514
6,3,57,9,0.9089
6,3,57,10,1.0
6,3,57,11,1.0127
6,3,57,12,1.0113
6,3,57,13,0.9117
6,3,57,14,0.9209
6,3,57,15,0.899
6,3,57,16,1.007
6,4,58,0,0.837
6,4,58,1,0.8083
6,4,58,2,0.8311
6,4,58,3,1.0169
6,4,58,4,0.7388
6,4,58,5,0.8221
6,4,58,6,0.7566
6,4,58,7,0.7553
6,4,58,8,0.769
6,4,58,9,0.7402
6,4,58,10,0.7946
6,4,58,11,0.8313
6,4,58,12,0.8218
6,4,58,13,0.763
6,4,58,14,0.7686
6,4,58,15,0.7462
6,4,58,16,0.8003
6,4,59,0,0.9584
6,4,59,1,0.9982
6,4,59,2,0.9646
6,4,59,3,1.1168
6,4,59,4,0.8905
6,4,59,5,0.9488
6,4,59,6,0.9667
6,4,59,7,0.9238
6,4,59,8,0.9269
6,4,59,9,0.9669
6,4,59,10,0.9706
6,4,59,11,0.999
6,4,59,12,0.9599
6,4,59,13,0.9381
6,4,59,14,0.9304
6,4,59,15,0.9286
6,4,59,16,0.9394
6,4,60,0,0.7651
6,4,60,1,0.9057
6,4,60,2,0.7878
6,4,60,3,0.8963
6,4,60,4,0.7373
6,4,60,5,0.8064
6,4,60,6,0.8562
6,4,60,7,0.818
6,4,60,8,0.8933
6,4,60,9,0.6996
6,4,60,10,0.7817
6,4,60,11,0.996
6,4,60,12,0.7929
6,4,60,13,0.7225
6,4,60,14,0.9323
6,4,60,15,0.7809
6,4,60,16,0.809
6,4,61,0,0.5329
6,4,61,1,0.5758
6,4,61,2,0.5803
6,4,61,3,0.5891
6,4,61,4,0.5386
6,4,61,5,0.5734
6,4,61,6,0.588
6,4,61,7,0.5496
6,4,61,8,0.6226
6,4,61,9,0.5168
6,4,61,10,0.558
6,4,61,11,0.7224
6,4,61,12,0.5261
6,4,61,13,0.5424
6,4,61,14,0.6812
6,4,61,15,0.5746
6,4,61,16,0.57
6,4,62,0,0.4922
6,4,62,1,0.5116
6,4,62,2,0.5267
6,4,62,3,0.5156
6,4,62,4,0.5149
6,4,62,5,0.5282
6,4,62,6,0.5434
6,4,62,7,0.5063
6,4,62,8,0.5392
6,4,62,9,0.5426
6,4,62,10,0.5153
6,4,62,11,0.5634
6,4,62,12,0.4955
6,4,62,13,0.5193
6,4,62,14,0.5558
6,4,62,15,0.5378
6,4,62,16,0.5423
6,4,63,0,1.1946
6,4,63,1,1.254
6,4,63,2,1.2546
6,4,63,3,1.271
6,4,63,4,1.2449
6,4,63,5,1.289
6,4,63,6,1.3085
6,4,63,7,1.2297
6,4,63,8,1.2908
6,4,63,9,1.2793
6,4,63,10,1.2304
6,4,63,11,1.3138
6,4,63,12,1.2189
6,4,63,13,1.2387
6,4,63,14,1.3094
6,4,63,15,1.2716
6,4,63,16,1.287
6,4,64,0,1.0916
6,4,64,1,1.1272
6,4,64,2,1.1318
6,4,64,3,1.1502
6,4,64,4,1.1266
6,4,64,5,1.1459
6,4,64,6,1.167
6,4,64,7,1.1091
6,4,64,8,1.1513
6,4,64,9,1.145
6,4,64,10,1.1078
6,4,64,11,1.1599
6,4,64,12,1.1024
6,4,64,13,1.1147
6,4,64,14,1.1784
6,4,64,15,1.1466
6,4,64,16,1.1401
6,4,65,0,0.8832
6,4,65,1,0.8992
6,4,65,2,0.9094
6,4,65,3,0.9183
6,4,65,4,0.9001
6,4,65,5,0.9051
6,4,65,6,0.9356
6,4,65,7,0.8887
6,4,65,8,0.9131
6,4,65,9,0.9119
6,4,65,10,0.8895
6,4,65,11,0.9152
6,4,65,12,0.884
6,4,65,13,0.8944
6,4,65,14,0.9368
6,4,65,15,0.9089
6,4,65,16,0.9067
6,4,66,0,0.7275
6,4,66,1,0.7373
6,4,66,2,0.7807
6,4,66,3,0.8066
6,4,66,4,0.7628
6,4,66,5,0.7812
6,4,66,6,0.7623
6,4,66,7,0.7889
6,4,66,8,0.7537
6,4,66,9,0.7799
6,4,66,10,0.7354
6,4,66,11,0.7582
6,4,66,12,0.7577
6,4,66,13,0.7386
6,4,66,14,0.7756
6,4,66,15,0.7463
6,4,66,16,0.7387
6,4,67,0,0.8227
6,4,67,1,0.8017
6,4,67,2,0.8701
6,4,67,3,0.9611
6,4,67,4,0.9011
6,4,67,5,0.9422
6,4,67,6,0.835
6,4,67,7,0.9869
6,4,67,8,0.9335
6,4,67,9,0.9355
6,4,67,10,0.9473
6,4,67,11,0.8984
6,4,67,12,1.0015
6,4,67,13,0.8743
6,4,67,14,0.9528
6,4,67,15,0.9337
